ts,device_id,value
2025-09-13 08:30:01.779897+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-13 09:00:01.836785+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-13 09:30:01.999561+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-13 10:00:01.568860+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-13 10:30:02.340612+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-13 11:00:01.856335+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-13 11:30:02.041897+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-13 12:00:01.817379+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-13 12:30:02.035567+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-13 13:00:02.518414+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.6
2025-09-13 13:30:02.413762+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.7
2025-09-13 14:00:02.179758+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-13 14:30:02.132181+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.9
2025-09-13 15:00:02.132994+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-13 15:30:02.307814+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-13 16:00:01.830855+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-13 16:30:02.061376+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-13 17:00:01.982127+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-13 17:30:02.473150+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-13 18:00:01.901914+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-13 18:30:01.920024+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-13 19:00:01.674816+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-13 19:30:02.071289+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.9
2025-09-13 20:00:02.287886+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-13 20:30:01.969997+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-13 21:00:01.765159+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-13 21:30:01.884561+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-13 22:00:02.211151+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.6
2025-09-13 22:30:02.423182+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-13 23:00:02.044778+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-13 23:30:02.155578+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-14 00:00:02.011843+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-14 00:30:01.709385+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.9
2025-09-14 01:00:02.091665+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.8
2025-09-14 01:30:02.239028+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.7
2025-09-14 02:00:02.115548+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-14 02:30:02.267120+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-14 03:00:02.007806+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-14 03:30:02.146183+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-14 04:00:02.020071+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-14 04:30:02.249670+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-14 05:00:02.077734+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.0
2025-09-14 05:30:02.265594+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-14 06:00:02.028877+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-14 06:30:02.026653+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 07:00:02.140124+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 07:30:01.909809+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-14 08:00:02.050372+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-14 08:30:02.063518+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-14 09:00:01.696468+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-14 09:30:01.835434+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-14 10:00:02.023462+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-14 10:30:01.999790+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-14 11:00:01.987666+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.9
2025-09-14 11:30:02.248822+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-14 12:00:01.710551+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-14 12:30:01.996399+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.0
2025-09-14 13:00:02.034895+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-14 13:30:02.030545+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-14 14:00:02.016995+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.0
2025-09-14 14:30:01.791810+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-14 15:00:01.903885+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-14 15:30:01.730831+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 16:00:01.825287+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 16:30:01.914239+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 17:00:01.903384+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 17:30:02.072830+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 18:00:02.367834+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-14 18:30:01.756009+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-14 19:00:01.665789+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-14 19:30:02.051444+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-14 20:00:01.866353+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-14 20:30:01.799559+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-14 21:00:02.128372+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-14 21:30:02.083082+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-14 22:00:02.080178+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-14 22:30:02.595040+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.8
2025-09-14 23:00:02.133171+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-14 23:30:01.885624+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.7
2025-09-15 00:00:02.300742+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-15 00:30:02.351304+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-15 01:00:01.705606+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-15 01:30:01.927338+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-15 02:00:01.784126+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-15 02:30:01.859673+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-15 03:00:01.791449+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-15 03:30:02.196826+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-15 04:00:01.940117+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-15 04:30:02.358630+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-15 05:00:02.046364+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-15 05:30:02.012647+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-15 06:00:02.475748+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-15 06:30:01.939906+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.7
2025-09-15 07:00:02.181675+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.3
2025-09-15 07:30:02.131823+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.1
2025-09-15 08:00:02.271220+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.4
2025-09-15 08:30:02.050854+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.4
2025-09-15 09:00:02.107026+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.5
2025-09-15 09:30:02.511694+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.5
2025-09-15 10:00:01.985383+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.2
2025-09-15 10:30:01.572969+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-15 11:00:01.858035+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-15 11:30:02.302336+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-15 12:00:01.821216+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.4
2025-09-15 12:30:02.033858+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.8
2025-09-15 13:00:01.759957+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.1
2025-09-15 13:30:01.721634+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.7
2025-09-15 14:00:02.280211+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-15 14:30:01.780266+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.2
2025-09-15 15:00:01.845996+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-15 15:30:01.979616+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-15 16:00:01.714157+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.8
2025-09-15 16:30:02.191291+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-15 17:00:01.878710+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.0
2025-09-15 17:30:01.992540+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.0
2025-09-15 18:00:02.273651+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-15 18:30:02.055773+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-15 19:00:01.657425+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-15 19:30:01.997064+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-15 20:00:01.806221+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-15 20:30:02.298841+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-15 21:00:01.925462+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-15 21:30:02.078873+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-15 22:00:01.744675+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-15 22:30:01.961137+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-15 23:00:02.016418+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-15 23:30:02.048657+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.3
2025-09-16 00:00:02.069736+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.0
2025-09-16 00:30:01.831999+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.4
2025-09-16 01:00:02.158138+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.8
2025-09-16 01:30:02.057069+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.2
2025-09-16 02:00:02.048973+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.5
2025-09-16 02:30:02.091070+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.9
2025-09-16 03:00:02.230041+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.1
2025-09-16 03:30:01.965296+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.4
2025-09-16 04:00:02.381137+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.7
2025-09-16 04:30:01.878773+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.8
2025-09-16 05:00:02.067003+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.9
2025-09-16 05:30:02.154764+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,33.0
2025-09-16 06:00:02.317987+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,33.0
2025-09-16 06:30:02.323827+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.9
2025-09-16 07:00:02.080253+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.8
2025-09-16 07:30:02.202237+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.6
2025-09-16 08:00:02.015790+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.3
2025-09-16 08:30:01.980762+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.2
2025-09-16 09:00:02.079446+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,32.0
2025-09-16 09:30:01.980619+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.7
2025-09-16 10:00:02.472207+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.6
2025-09-16 10:30:01.887756+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-16 11:00:02.101669+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,24.1
2025-09-16 11:30:01.811783+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,23.7
2025-09-16 12:00:01.533545+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,24.7
2025-09-16 12:30:01.876322+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,24.2
2025-09-16 13:00:02.028573+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.2
2025-09-16 13:30:01.791947+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-16 14:00:02.218194+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.8
2025-09-16 14:30:02.149645+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-16 15:00:01.957801+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-16 15:30:01.720903+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-16 16:00:01.813866+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.9
2025-09-16 16:30:02.128984+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.1
2025-09-16 17:00:01.680536+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.5
2025-09-16 17:30:01.877953+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-16 18:00:01.909822+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-16 18:30:02.040763+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-16 19:00:01.657765+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-16 19:30:01.730847+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-16 20:00:01.798211+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-16 20:30:02.017808+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-16 21:00:02.062932+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-16 21:30:01.629477+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-16 22:00:01.752041+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-16 22:30:01.761581+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-16 23:00:02.179908+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-16 23:30:02.070504+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.0
2025-09-17 00:00:02.123931+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.1
2025-09-17 00:30:02.009821+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.2
2025-09-17 01:00:01.958270+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.1
2025-09-17 01:30:01.649167+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-17 02:00:01.811703+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-17 02:30:02.066326+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.7
2025-09-17 03:00:02.141797+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-17 03:30:01.707410+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-17 04:00:02.850052+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-17 04:30:01.867360+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-17 05:00:02.175345+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-17 05:30:01.700785+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-17 06:00:01.730508+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-17 06:30:01.876773+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-17 07:00:02.198775+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-17 07:30:01.704843+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-17 08:00:02.119009+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.5
2025-09-17 08:30:01.824359+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.0
2025-09-17 09:00:02.184021+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.7
2025-09-17 09:30:02.115420+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-17 10:00:01.690633+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.8
2025-09-17 10:30:01.821479+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-17 11:00:02.149618+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-17 11:30:02.132672+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.1
2025-09-17 12:00:01.975692+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-17 12:30:02.266387+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.9
2025-09-17 13:00:01.823684+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-17 13:30:02.174833+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-17 14:00:02.199831+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.0
2025-09-17 14:30:01.960981+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-17 15:00:02.110553+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.9
2025-09-17 15:30:01.940859+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-17 16:00:01.786265+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.9
2025-09-17 16:30:02.148459+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-17 17:00:02.487728+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-17 17:30:02.184668+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-17 18:00:02.077075+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.6
2025-09-17 18:30:02.149365+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-17 19:00:01.842901+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-17 19:30:01.701223+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-17 20:00:02.560513+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-17 20:30:02.074876+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-17 21:00:02.105684+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-17 21:30:02.060808+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-17 22:00:01.695873+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-17 22:30:01.918455+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-17 23:00:01.953023+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-17 23:30:02.134259+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.1
2025-09-18 00:00:02.008779+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-18 00:30:01.789221+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.1
2025-09-18 01:00:01.799692+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-18 01:30:01.908205+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-18 02:00:02.128605+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-18 02:30:05.745383+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-18 03:00:01.904799+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-18 03:30:02.426838+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.6
2025-09-18 04:00:01.677540+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.7
2025-09-18 04:30:02.137067+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.9
2025-09-18 05:00:01.906864+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.0
2025-09-18 05:30:01.814559+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.9
2025-09-18 06:00:01.725430+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.8
2025-09-18 06:30:02.172225+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.8
2025-09-18 07:00:01.794827+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.7
2025-09-18 07:30:01.837579+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.4
2025-09-18 08:00:02.253779+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.3
2025-09-18 08:30:01.855045+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.1
2025-09-18 09:00:01.848242+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.9
2025-09-18 09:30:01.963029+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-18 10:00:01.703120+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-18 10:30:02.092214+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-18 11:00:02.076251+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-18 11:30:01.907635+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-18 12:00:02.245385+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-18 12:30:01.835382+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.9
2025-09-18 13:00:01.939683+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-18 13:30:01.667556+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-18 14:00:02.126225+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-18 14:30:01.614634+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.3
2025-09-18 15:00:02.364240+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-18 15:30:01.966550+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-18 16:00:02.287336+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-18 16:30:02.184111+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-18 17:00:02.072656+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-18 17:30:02.470789+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-18 18:00:02.275549+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-18 18:30:02.016354+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-18 19:00:01.758317+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-18 19:30:01.902472+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-18 20:00:02.002411+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-18 20:30:02.022806+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-18 21:00:02.192412+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-18 21:30:01.915519+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-18 22:00:02.153441+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-18 22:30:01.623511+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-18 23:00:01.993400+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-18 23:30:02.198947+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.6
2025-09-19 00:00:02.360247+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.0
2025-09-19 00:30:01.905889+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.3
2025-09-19 01:00:02.063713+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.4
2025-09-19 01:30:01.994575+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.8
2025-09-19 02:00:02.090377+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.1
2025-09-19 02:30:01.680466+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.4
2025-09-19 03:00:02.171872+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.5
2025-09-19 03:30:02.074543+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.7
